Date;Discipline;Venue;Race (R) or Training (TR);Gate;Gate-Gate Distance (m);Turning Angle [°];Offset [m];Steepness [°];Slope change [°];Vertical Distance [m];Altitude (m);Latitude (°);Longitude (°);Gender;Run;Country;Course name;Course setter;Gates (#);Turning Gates (#);Start Altitude (m);Finish Altitude (m);Vertical Drop (m);Start time;Weather;Snow;Temp Start (°C);Temp Finish (°C);Nation;Best;Is Fastest?;ID;total time (sec);Time (ms)
2024-03-03;SL;Aspen;R;26.0;9.67;48.0;3.74;-21.8;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.966
2024-03-03;SL;Aspen;R;26.0;9.67;48.0;3.74;-21.8;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;1.0
2024-03-03;SL;Aspen;R;27.0;10.21;26.0;1.84;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.8
2024-03-03;SL;Aspen;R;27.0;10.21;26.0;1.84;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.8
2024-03-03;SL;Aspen;R;28.0;8.03;28.0;2.03;-21.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.766
2024-03-03;SL;Aspen;R;28.0;8.03;28.0;2.03;-21.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.7
2024-03-03;SL;Aspen;R;29.0;10.36;26.0;1.93;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.766
2024-03-03;SL;Aspen;R;29.0;10.36;26.0;1.93;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.7
2024-03-03;SL;Aspen;R;30.0;7.9;18.0;1.29;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.8
2024-03-03;SL;Aspen;R;30.0;7.9;18.0;1.29;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.766
2024-03-03;SL;Aspen;R;31.0;9.02;27.0;1.64;-13.5;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.433
2024-03-03;SL;Aspen;R;31.0;9.02;27.0;1.64;-13.5;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.433
2024-03-03;SL;Aspen;R;32.0;5.96;1.0;0.03;-11.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.533
2024-03-03;SL;Aspen;R;32.0;5.96;1.0;0.03;-11.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.566
2024-03-03;SL;Aspen;R;33.0;6.23;24.0;1.53;-10.76;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.9
2024-03-03;SL;Aspen;R;33.0;6.23;24.0;1.53;-10.76;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.6
2024-03-03;SL;Aspen;R;34.0;9.61;17.0;1.35;-11.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.933
2024-03-03;SL;Aspen;R;34.0;9.61;17.0;1.35;-11.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;1.1
2024-03-03;SL;Aspen;R;35.0;8.82;43.0;3.24;-14.04;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.933
2024-03-03;SL;Aspen;R;35.0;8.82;43.0;3.24;-14.04;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.966
2024-03-03;SL;Aspen;R;36.0;9.64;40.0;3.11;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.966
2024-03-03;SL;Aspen;R;36.0;9.64;40.0;3.11;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.933
2024-03-03;SL;Aspen;R;37.0;9.74;46.0;3.6;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.966
2024-03-03;SL;Aspen;R;37.0;9.74;46.0;3.6;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.933
2024-03-03;SL;Aspen;R;38.0;9.86;46.0;3.52;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.966
2024-03-03;SL;Aspen;R;38.0;9.86;46.0;3.52;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.966
2024-03-03;SL;Aspen;R;39.0;9.46;18.0;1.06;-21.8;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.466
2024-03-03;SL;Aspen;R;39.0;9.46;18.0;1.06;-21.8;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.5
2024-03-03;SL;Aspen;R;40.0;6.06;31.0;1.79;-24.23;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;1.0
2024-03-03;SL;Aspen;R;40.0;6.06;31.0;1.79;-24.23;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;1.066
2024-03-03;SL;Aspen;R;41.0;9.84;41.0;3.08;-24.23;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.933
2024-03-03;SL;Aspen;R;41.0;9.84;41.0;3.08;-24.23;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.966
2024-03-03;SL;Aspen;R;42.0;9.87;46.0;3.55;-23.27;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.9
2024-03-03;SL;Aspen;R;42.0;9.87;46.0;3.55;-23.27;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.9
2024-03-03;SL;Aspen;R;43.0;9.85;40.0;3.08;-19.8;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.966
2024-03-03;SL;Aspen;R;43.0;9.85;40.0;3.08;-19.8;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.933
2024-03-03;SL;Aspen;R;44.0;9.84;44.0;3.36;-23.27;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.966
2024-03-03;SL;Aspen;R;44.0;9.84;44.0;3.36;-23.27;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.833
2024-03-03;SL;Aspen;R;45.0;9.75;32.0;2.5;-22.29;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.8
2024-03-03;SL;Aspen;R;45.0;9.75;32.0;2.5;-22.29;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.833
2024-03-03;SL;Aspen;R;46.0;10.24;42.0;3.28;-21.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.933
2024-03-03;SL;Aspen;R;46.0;10.24;42.0;3.28;-21.31;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.966
2024-03-03;SL;Aspen;R;47.0;9.57;28.0;1.67;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.4
2024-03-03;SL;Aspen;R;47.0;9.57;28.0;1.67;-18.78;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.433
2024-03-03;SL;Aspen;R;48.0;6.05;25.0;1.47;-20.81;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.933
2024-03-03;SL;Aspen;R;48.0;6.05;25.0;1.47;-20.81;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.966
2024-03-03;SL;Aspen;R;49.0;9.41;44.0;3.29;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.9
2024-03-03;SL;Aspen;R;49.0;9.41;44.0;3.29;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.833
2024-03-03;SL;Aspen;R;50.0;9.76;48.0;3.68;-23.27;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.866
2024-03-03;SL;Aspen;R;50.0;9.76;48.0;3.68;-23.27;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.866
2024-03-03;SL;Aspen;R;51.0;10.08;46.0;3.63;-19.29;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.9
2024-03-03;SL;Aspen;R;51.0;10.08;46.0;3.63;-19.29;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.766
2024-03-03;SL;Aspen;R;52.0;9.99;34.0;2.56;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.9
2024-03-03;SL;Aspen;R;52.0;9.99;34.0;2.56;-20.3;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.933
2024-03-03;SL;Aspen;R;53.0;8.68;25.0;1.88;-16.17;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.9
2024-03-03;SL;Aspen;R;53.0;8.68;25.0;1.88;-16.17;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.833
2024-03-03;SL;Aspen;R;54.0;9.17;30.0;2.31;-16.17;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.866
2024-03-03;SL;Aspen;R;54.0;9.17;30.0;2.31;-16.17;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.9
2024-03-03;SL;Aspen;R;55.0;9.81;38.0;3.03;-18.26;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.866
2024-03-03;SL;Aspen;R;55.0;9.81;38.0;3.03;-18.26;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.833
2024-03-03;SL;Aspen;R;56.0;9.95;39.0;2.99;-20.81;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.866
2024-03-03;SL;Aspen;R;56.0;9.95;39.0;2.99;-20.81;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.866
2024-03-03;SL;Aspen;R;57.0;9.34;29.0;1.51;-18.26;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;1.133
2024-03-03;SL;Aspen;R;57.0;9.34;29.0;1.51;-18.26;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;1.1
2024-03-03;SL;Aspen;R;58.0;4.87;11.0;0.57;-19.29;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.8
2024-03-03;SL;Aspen;R;58.0;4.87;11.0;0.57;-19.29;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.8
2024-03-03;SL;Aspen;R;59.0;8.09;41.0;2.9;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.4
2024-03-03;SL;Aspen;R;59.0;8.09;41.0;2.9;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.433
2024-03-03;SL;Aspen;R;60.0;9.66;14.0;0.85;-17.22;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.6
2024-03-03;SL;Aspen;R;60.0;9.66;14.0;0.85;-17.22;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.6
2024-03-03;SL;Aspen;R;61.0;5.84;8.0;0.46;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;0.533
2024-03-03;SL;Aspen;R;61.0;5.84;8.0;0.46;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;0.533
2024-03-03;SL;Aspen;R;62.0;7.54;11.0;0.72;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;
2024-03-03;SL;Aspen;R;62.0;7.54;11.0;0.72;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;
2024-03-03;SL;Aspen;R;63.0;8.23;1.0;0.08;-18.26;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;
2024-03-03;SL;Aspen;R;63.0;8.23;1.0;0.08;-18.26;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;
2024-03-03;SL;Aspen;R;64.0;6.77;41.0;1.86;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;
2024-03-03;SL;Aspen;R;64.0;6.77;41.0;1.86;-17.74;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;
2024-03-03;SL;Aspen;R;65.0;4.82;;;-17.22;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;SUI;MEILLARD Loic;no;03,03,2024Aspen1SUI;52.66;
2024-03-03;SL;Aspen;R;65.0;4.82;;;-17.22;;;;;;M;1.0;USA;Lower Ruthies Run;GLASSER-DAVIES Tristan;64.0;63.0;2685.0;2470.0;215.0;10:00;LIGHT SNOW;PACKED POWDER;-7.0;-5.0;FRA;NOEL Clement;yes;03,03,2024Aspen1FRA;52.39;
