Date;Venue;Run;Gate;ref_time;athlete_name_ref;athlete_2_time;athlete_name_athlete_2;time_difference;relative_time_difference;Discipline;Race (R) or Training (TR);Gate-Gate Distance (m);Turning Angle [°];Offset [m];Steepness [°];Slope change [°];Vertical Distance [m];Altitude (m);Latitude (°);Longitude (°);Gender
2024-01-21;Kitzbuehel;2;39;0.5;STRASSER Linus;0.466;YULE Daniel;0.033999999999999975;6.799999999999995;SL;R;10.33;40.0;3.26;-22.29;;;;;;M
2024-01-21;Kitzbuehel;1;40;0.466;JAKOBSEN Kristoffer;0.833;YULE Daniel;-0.36699999999999994;-78.75536480686694;SL;R;7.91;17.0;1.28;-19.8;;;;;;M
2024-01-21;Kitzbuehel;2;40;0.9;STRASSER Linus;0.933;YULE Daniel;-0.03300000000000003;-3.66666666666667;SL;R;9.99;23.0;1.39;-13.5;;;;;;M
2024-01-21;Kitzbuehel;1;41;0.9;JAKOBSEN Kristoffer;0.4;YULE Daniel;0.5;55.55555555555556;SL;R;10.63;14.0;0.92;-15.64;;;;;;M
2024-01-21;Kitzbuehel;2;41;0.833;STRASSER Linus;0.866;YULE Daniel;-0.03300000000000003;-3.9615846338535454;SL;R;5.8;19.0;1.15;-20.81;;;;;;M
2024-01-21;Kitzbuehel;1;42;0.833;JAKOBSEN Kristoffer;0.966;YULE Daniel;-0.133;-15.96638655462185;SL;R;6.53;21.0;1.39;-18.78;;;;;;M
2024-01-21;Kitzbuehel;2;42;0.933;STRASSER Linus;0.9;YULE Daniel;0.03300000000000003;3.5369774919614176;SL;R;10.05;35.0;2.87;-15.11;;;;;;M
2024-01-21;Kitzbuehel;1;43;0.9;JAKOBSEN Kristoffer;0.833;YULE Daniel;0.06700000000000006;7.444444444444451;SL;R;10.45;35.0;2.9;-16.7;;;;;;M
2024-01-21;Kitzbuehel;2;43;0.833;STRASSER Linus;0.833;YULE Daniel;0.0;0.0;SL;R;10.04;43.0;3.48;-20.81;;;;;;M
2024-01-21;Kitzbuehel;1;44;0.8;JAKOBSEN Kristoffer;0.866;YULE Daniel;-0.06599999999999995;-8.249999999999993;SL;R;10.02;43.0;3.52;-20.3;;;;;;M
2024-01-21;Kitzbuehel;2;44;0.766;STRASSER Linus;0.766;YULE Daniel;0.0;0.0;SL;R;10.2;32.0;2.66;-15.64;;;;;;M
2024-01-21;Kitzbuehel;1;45;0.833;JAKOBSEN Kristoffer;0.833;YULE Daniel;0.0;0.0;SL;R;10.28;41.0;3.32;-17.22;;;;;;M
2024-01-21;Kitzbuehel;2;45;0.366;STRASSER Linus;0.366;YULE Daniel;0.0;0.0;SL;R;10.1;30.0;2.51;-21.31;;;;;;M
2024-01-21;Kitzbuehel;1;46;0.433;JAKOBSEN Kristoffer;0.833;YULE Daniel;-0.39999999999999997;-92.37875288683603;SL;R;9.85;35.0;2.88;-20.3;;;;;;M
2024-01-21;Kitzbuehel;2;46;0.4;STRASSER Linus;0.466;YULE Daniel;-0.066;-16.5;SL;R;10.28;17.0;1.1;-16.7;;;;;;M
2024-01-21;Kitzbuehel;1;47;0.5;JAKOBSEN Kristoffer;0.433;YULE Daniel;0.067;13.4;SL;R;10.22;11.0;0.74;-14.04;;;;;;M
2024-01-21;Kitzbuehel;2;47;0.7;STRASSER Linus;0.733;YULE Daniel;-0.03300000000000003;-4.714285714285719;SL;R;6.26;0.0;0.01;-17.22;;;;;;M
2024-01-21;Kitzbuehel;1;48;0.733;JAKOBSEN Kristoffer;0.533;YULE Daniel;0.19999999999999996;27.285129604365615;SL;R;6.67;4.0;0.2;-17.74;;;;;;M
2024-01-21;Kitzbuehel;2;48;0.733;STRASSER Linus;0.7;YULE Daniel;0.03300000000000003;4.502046384720332;SL;R;6.37;8.0;0.52;-16.7;;;;;;M
2024-01-21;Kitzbuehel;1;49;0.8;JAKOBSEN Kristoffer;0.7;YULE Daniel;0.10000000000000009;12.50000000000001;SL;R;6.56;22.0;1.42;-6.28;;;;;;M
2024-01-21;Kitzbuehel;2;49;0.8;STRASSER Linus;0.766;YULE Daniel;0.03400000000000003;4.2500000000000036;SL;R;10.32;5.0;0.46;-14.04;;;;;;M
2024-01-21;Kitzbuehel;1;50;0.866;JAKOBSEN Kristoffer;0.833;YULE Daniel;0.03300000000000003;3.8106235565819895;SL;R;9.13;10.0;0.81;-5.14;;;;;;M
2024-01-21;Kitzbuehel;2;50;0.866;STRASSER Linus;0.8;YULE Daniel;0.06599999999999995;7.6212471131639665;SL;R;10.44;30.0;2.64;-2.29;;;;;;M
2024-01-21;Kitzbuehel;1;51;0.833;JAKOBSEN Kristoffer;0.866;YULE Daniel;-0.03300000000000003;-3.9615846338535454;SL;R;10.25;44.0;3.71;-9.09;;;;;;M
2024-01-21;Kitzbuehel;2;51;0.466;STRASSER Linus;0.466;YULE Daniel;0.0;0.0;SL;R;9.97;26.0;2.2;-13.5;;;;;;M
2024-01-21;Kitzbuehel;1;52;0.833;JAKOBSEN Kristoffer;0.8;YULE Daniel;0.03299999999999992;3.961584633853532;SL;R;10.36;30.0;2.54;-17.74;;;;;;M
2024-01-21;Kitzbuehel;2;52;0.966;STRASSER Linus;0.933;YULE Daniel;0.03299999999999992;3.4161490683229734;SL;R;10.19;28.0;1.83;-9.09;;;;;;M
2024-01-21;Kitzbuehel;1;53;0.866;JAKOBSEN Kristoffer;0.833;YULE Daniel;0.03300000000000003;3.8106235565819895;SL;R;10.32;38.0;3.11;-13.5;;;;;;M
2024-01-21;Kitzbuehel;2;53;0.833;STRASSER Linus;0.933;YULE Daniel;-0.10000000000000009;-12.004801920768319;SL;R;6.2;15.0;0.95;-15.64;;;;;;M
2024-01-21;Kitzbuehel;1;54;1.033;JAKOBSEN Kristoffer;0.933;YULE Daniel;0.09999999999999987;9.680542110358168;SL;R;9.74;34.0;2.76;-17.74;;;;;;M
2024-01-21;Kitzbuehel;2;54;0.9;STRASSER Linus;1.0;YULE Daniel;-0.09999999999999998;-11.111111111111107;SL;R;10.09;38.0;3.14;-15.64;;;;;;M
2024-01-21;Kitzbuehel;1;55;0.8;JAKOBSEN Kristoffer;0.966;YULE Daniel;-0.16599999999999993;-20.74999999999999;SL;R;9.89;39.0;3.17;-15.11;;;;;;M
2024-01-21;Kitzbuehel;2;55;0.8;STRASSER Linus;0.9;YULE Daniel;-0.09999999999999998;-12.499999999999996;SL;R;10.34;27.0;2.27;-18.26;;;;;;M
2024-01-21;Kitzbuehel;1;56;0.8;JAKOBSEN Kristoffer;0.833;YULE Daniel;-0.03299999999999992;-4.124999999999989;SL;R;10.47;30.0;2.5;-22.29;;;;;;M
2024-01-21;Kitzbuehel;2;56;0.7;STRASSER Linus;0.766;YULE Daniel;-0.06600000000000006;-9.428571428571438;SL;R;10.28;34.0;2.76;-13.5;;;;;;M
2024-01-21;Kitzbuehel;1;57;0.733;JAKOBSEN Kristoffer;0.766;YULE Daniel;-0.03300000000000003;-4.502046384720332;SL;R;10.17;22.0;1.85;-19.29;;;;;;M
2024-01-21;Kitzbuehel;2;57;0.766;STRASSER Linus;0.766;YULE Daniel;0.0;0.0;SL;R;10.07;31.0;2.51;-23.27;;;;;;M
2024-01-21;Kitzbuehel;1;58;0.433;JAKOBSEN Kristoffer;0.466;YULE Daniel;-0.03300000000000003;-7.621247113163979;SL;R;9.97;28.0;1.89;-11.31;;;;;;M
2024-01-21;Kitzbuehel;2;58;0.833;STRASSER Linus;0.8;YULE Daniel;0.03299999999999992;3.961584633853532;SL;R;10.28;30.0;2.52;-19.8;;;;;;M
2024-01-21;Kitzbuehel;1;59;0.733;JAKOBSEN Kristoffer;0.7;YULE Daniel;0.03300000000000003;4.502046384720332;SL;R;6.65;5.0;0.34;-11.31;;;;;;M
2024-01-21;Kitzbuehel;2;59;0.766;STRASSER Linus;0.733;YULE Daniel;0.03300000000000003;4.308093994778071;SL;R;10.1;44.0;3.79;-10.76;;;;;;M
2024-01-21;Kitzbuehel;1;60;;JAKOBSEN Kristoffer;;YULE Daniel;;;SL;R;9.48;13.0;1.04;-9.09;;;;;;M
2024-01-21;Kitzbuehel;2;60;;STRASSER Linus;;YULE Daniel;;;SL;R;10.59;4.0;0.36;-10.76;;;;;;M
2024-01-21;Kitzbuehel;1;61;;JAKOBSEN Kristoffer;;YULE Daniel;;;SL;R;9.29;;;-9.65;;;;;;M
2024-01-21;Kitzbuehel;2;61;;STRASSER Linus;;YULE Daniel;;;SL;R;8.44;11.0;0.32;-9.65;;;;;;M
2024-01-21;Kitzbuehel;2;62;;STRASSER Linus;;YULE Daniel;;;SL;R;2.23;;;-9.09;;;;;;M
2023-12-22;Madonna;1;1;0.9;NOEL Clement;0.966;MEILLARD Loic;-0.06599999999999995;-7.333333333333328;SL;R;8.67;26.0;1.8;-25.64;;;;;;M
2023-12-22;Madonna;2;1;0.966;AERNI Luca;1.0;RYDING Dave;-0.03400000000000003;-3.5196687370600444;SL;R;8.72;14.0;1.0;-26.1;;;;;;M
2023-12-22;Madonna;1;2;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;9.55;32.0;2.42;-23.27;;;;;;M
2023-12-22;Madonna;2;2;0.8;AERNI Luca;0.866;RYDING Dave;-0.06599999999999995;-8.249999999999993;SL;R;10.01;34.0;2.8;-19.29;;;;;;M
2023-12-22;Madonna;1;3;0.733;NOEL Clement;0.7;MEILLARD Loic;0.03300000000000003;4.502046384720332;SL;R;9.74;42.0;3.21;-19.29;;;;;;M
2023-12-22;Madonna;2;3;0.866;AERNI Luca;0.8;RYDING Dave;0.06599999999999995;7.6212471131639665;SL;R;10.74;25.0;2.21;-20.3;;;;;;M
2023-12-22;Madonna;1;4;0.8;NOEL Clement;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036;SL;R;9.51;31.0;2.54;-20.3;;;;;;M
2023-12-22;Madonna;2;4;0.833;AERNI Luca;0.8;RYDING Dave;0.03299999999999992;3.961584633853532;SL;R;10.77;50.0;4.28;-13.5;;;;;;M
2023-12-22;Madonna;1;5;0.366;NOEL Clement;0.366;MEILLARD Loic;0.0;0.0;SL;R;10.42;30.0;1.86;-15.64;;;;;;M
2023-12-22;Madonna;2;5;0.8;AERNI Luca;0.733;RYDING Dave;0.06700000000000006;8.375000000000007;SL;R;10.34;39.0;3.22;-19.8;;;;;;M
2023-12-22;Madonna;1;6;0.433;NOEL Clement;0.4;MEILLARD Loic;0.032999999999999974;7.6212471131639665;SL;R;6.02;1.0;0.05;-17.74;;;;;;M
2023-12-22;Madonna;2;6;0.8;AERNI Luca;0.766;RYDING Dave;0.03400000000000003;4.2500000000000036;SL;R;10.16;44.0;3.73;-13.5;;;;;;M
2023-12-22;Madonna;1;7;0.733;NOEL Clement;0.766;MEILLARD Loic;-0.03300000000000003;-4.502046384720332;SL;R;6.15;15.0;0.94;-15.11;;;;;;M
2023-12-22;Madonna;2;7;0.4;AERNI Luca;0.4;RYDING Dave;0.0;0.0;SL;R;10.16;19.0;1.24;-12.41;;;;;;M
2023-12-22;Madonna;1;8;0.733;NOEL Clement;0.733;MEILLARD Loic;0.0;0.0;SL;R;9.24;29.0;2.3;-11.86;;;;;;M
2023-12-22;Madonna;2;8;0.966;AERNI Luca;0.933;RYDING Dave;0.03299999999999992;3.4161490683229734;SL;R;6.14;23.0;1.54;-10.2;;;;;;M
2023-12-22;Madonna;1;9;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;9.58;38.0;2.94;-7.41;;;;;;M
2023-12-22;Madonna;2;9;0.966;AERNI Luca;0.966;RYDING Dave;0.0;0.0;SL;R;10.54;44.0;3.72;-8.53;;;;;;M
2023-12-22;Madonna;1;10;0.9;NOEL Clement;0.933;MEILLARD Loic;-0.03300000000000003;-3.66666666666667;SL;R;8.83;39.0;2.95;-9.65;;;;;;M
2023-12-22;Madonna;2;10;0.933;AERNI Luca;0.9;RYDING Dave;0.03300000000000003;3.5369774919614176;SL;R;9.84;43.0;3.46;-11.31;;;;;;M
2023-12-22;Madonna;1;11;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;9.42;34.0;2.53;-16.7;;;;;;M
2023-12-22;Madonna;2;11;0.933;AERNI Luca;0.866;RYDING Dave;0.06700000000000006;7.181136120042879;SL;R;9.97;49.0;3.92;-22.78;;;;;;M
2023-12-22;Madonna;1;12;0.8;NOEL Clement;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036;SL;R;9.27;40.0;3.05;-23.27;;;;;;M
2023-12-22;Madonna;2;12;0.866;AERNI Luca;0.9;RYDING Dave;-0.03400000000000003;-3.926096997690535;SL;R;10.55;44.0;3.65;-17.22;;;;;;M
2023-12-22;Madonna;1;13;0.333;NOEL Clement;0.366;MEILLARD Loic;-0.032999999999999974;-9.909909909909901;SL;R;10.36;19.0;1.18;-18.26;;;;;;M
2023-12-22;Madonna;2;13;0.833;AERNI Luca;0.866;RYDING Dave;-0.03300000000000003;-3.9615846338535454;SL;R;10.34;45.0;3.76;-19.8;;;;;;M
2023-12-22;Madonna;1;14;0.7;NOEL Clement;0.7;MEILLARD Loic;0.0;0.0;SL;R;5.86;14.0;0.82;-18.26;;;;;;M
2023-12-22;Madonna;2;14;0.8;AERNI Luca;0.866;RYDING Dave;-0.06599999999999995;-8.249999999999993;SL;R;10.61;34.0;2.99;-15.64;;;;;;M
2023-12-22;Madonna;1;15;0.766;NOEL Clement;0.733;MEILLARD Loic;0.03300000000000003;4.308093994778071;SL;R;8.62;28.0;2.13;-17.74;;;;;;M
2023-12-22;Madonna;2;15;0.8;AERNI Luca;0.8;RYDING Dave;0.0;0.0;SL;R;10.7;36.0;3.17;-17.22;;;;;;M
2023-12-22;Madonna;1;16;0.766;NOEL Clement;0.766;MEILLARD Loic;0.0;0.0;SL;R;9.87;39.0;3.29;-18.26;;;;;;M
2023-12-22;Madonna;2;16;0.4;AERNI Luca;0.4;RYDING Dave;0.0;0.0;SL;R;10.59;22.0;1.44;-11.86;;;;;;M
2023-12-22;Madonna;1;17;0.733;NOEL Clement;0.733;MEILLARD Loic;0.0;0.0;SL;R;10.73;32.0;2.7;-13.5;;;;;;M
2023-12-22;Madonna;2;17;0.5;AERNI Luca;0.466;RYDING Dave;0.033999999999999975;6.799999999999995;SL;R;6.27;1.0;0.04;-12.41;;;;;;M
2023-12-22;Madonna;1;18;0.766;NOEL Clement;0.766;MEILLARD Loic;0.0;0.0;SL;R;9.48;34.0;2.77;-15.64;;;;;;M
2023-12-22;Madonna;2;18;0.933;AERNI Luca;1.0;RYDING Dave;-0.06699999999999995;-7.181136120042867;SL;R;6.23;15.0;1.01;-10.76;;;;;;M
2023-12-22;Madonna;1;19;0.533;NOEL Clement;0.466;MEILLARD Loic;0.067;12.570356472795496;SL;R;9.73;22.0;1.44;-8.53;;;;;;M
2023-12-22;Madonna;2;19;0.966;AERNI Luca;0.966;RYDING Dave;0.0;0.0;SL;R;10.27;43.0;3.65;-14.04;;;;;;M
2023-12-22;Madonna;1;20;0.933;NOEL Clement;0.866;MEILLARD Loic;0.06700000000000006;7.181136120042879;SL;R;6.16;21.0;1.32;-12.41;;;;;;M
2023-12-22;Madonna;2;20;0.866;AERNI Luca;0.9;RYDING Dave;-0.03400000000000003;-3.926096997690535;SL;R;10.37;38.0;3.14;-18.26;;;;;;M
2023-12-22;Madonna;1;21;0.7;NOEL Clement;0.666;MEILLARD Loic;0.03399999999999992;4.857142857142846;SL;R;9.4;19.0;1.37;-19.29;;;;;;M
2023-12-22;Madonna;2;21;0.833;AERNI Luca;0.866;RYDING Dave;-0.03300000000000003;-3.9615846338535454;SL;R;10.4;38.0;3.14;-23.75;;;;;;M
2023-12-22;Madonna;1;22;0.866;NOEL Clement;0.866;MEILLARD Loic;0.0;0.0;SL;R;8.52;32.0;2.36;-23.75;;;;;;M
2023-12-22;Madonna;2;22;0.866;AERNI Luca;0.933;RYDING Dave;-0.06700000000000006;-7.736720554272525;SL;R;10.47;40.0;3.36;-16.17;;;;;;M
2023-12-22;Madonna;1;23;0.866;NOEL Clement;0.866;MEILLARD Loic;0.0;0.0;SL;R;10.1;42.0;3.3;-15.64;;;;;;M
2023-12-22;Madonna;2;23;0.833;AERNI Luca;0.8;RYDING Dave;0.03299999999999992;3.961584633853532;SL;R;10.44;41.0;3.39;-22.78;;;;;;M
2023-12-22;Madonna;1;24;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;9.83;36.0;2.79;-22.29;;;;;;M
2023-12-22;Madonna;2;24;0.833;AERNI Luca;0.8;RYDING Dave;0.03299999999999992;3.961584633853532;SL;R;10.29;44.0;3.63;-14.04;;;;;;M
2023-12-22;Madonna;1;25;0.666;NOEL Clement;0.733;MEILLARD Loic;-0.06699999999999995;-10.060060060060051;SL;R;9.74;35.0;2.62;-16.7;;;;;;M
2023-12-22;Madonna;2;25;0.833;AERNI Luca;0.866;RYDING Dave;-0.03300000000000003;-3.9615846338535454;SL;R;10.04;28.0;2.38;-19.8;;;;;;M
2023-12-22;Madonna;1;26;0.7;NOEL Clement;0.733;MEILLARD Loic;-0.03300000000000003;-4.714285714285719;SL;R;9.0;23.0;1.71;-21.8;;;;;;M
2023-12-22;Madonna;2;26;1.266;AERNI Luca;1.2;RYDING Dave;0.06600000000000006;5.213270142180099;SL;R;10.85;54.0;3.31;-14.57;;;;;;M
2023-12-22;Madonna;1;27;0.7;NOEL Clement;0.733;MEILLARD Loic;-0.03300000000000003;-4.714285714285719;SL;R;9.58;43.0;3.29;-15.11;;;;;;M
2023-12-22;Madonna;2;27;0.533;AERNI Luca;0.5;RYDING Dave;0.03300000000000003;6.191369606003757;SL;R;5.95;20.0;1.15;-17.74;;;;;;M
2023-12-22;Madonna;1;28;0.833;NOEL Clement;0.9;MEILLARD Loic;-0.06700000000000006;-8.043217286914773;SL;R;9.5;19.0;1.57;-18.78;;;;;;M
2023-12-22;Madonna;2;28;0.9;AERNI Luca;0.933;RYDING Dave;-0.03300000000000003;-3.66666666666667;SL;R;8.85;14.0;0.83;-16.17;;;;;;M
2023-12-22;Madonna;1;29;1.3;NOEL Clement;1.233;MEILLARD Loic;0.06699999999999995;5.15384615384615;SL;R;10.47;53.0;2.75;-16.17;;;;;;M
2023-12-22;Madonna;2;29;0.766;AERNI Luca;0.733;RYDING Dave;0.03300000000000003;4.308093994778071;SL;R;6.09;28.0;1.81;-17.22;;;;;;M
2023-12-22;Madonna;1;30;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;4.78;19.0;1.02;-16.17;;;;;;M
2023-12-22;Madonna;2;30;0.866;AERNI Luca;0.833;RYDING Dave;0.03300000000000003;3.8106235565819895;SL;R;10.84;7.0;0.58;-16.17;;;;;;M
2023-12-22;Madonna;1;31;0.866;NOEL Clement;0.866;MEILLARD Loic;0.0;0.0;SL;R;9.46;31.0;2.31;-15.11;;;;;;M
2023-12-22;Madonna;2;31;0.9;AERNI Luca;0.966;RYDING Dave;-0.06599999999999995;-7.333333333333328;SL;R;9.83;28.0;2.33;-18.78;;;;;;M
2023-12-22;Madonna;1;32;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;9.05;38.0;2.98;-20.3;;;;;;M
2023-12-22;Madonna;2;32;0.866;AERNI Luca;0.933;RYDING Dave;-0.06700000000000006;-7.736720554272525;SL;R;9.96;43.0;3.5;-11.31;;;;;;M
2023-12-22;Madonna;1;33;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;10.2;32.0;2.6;-14.57;;;;;;M
2023-12-22;Madonna;2;33;0.433;AERNI Luca;0.433;RYDING Dave;0.0;0.0;SL;R;10.34;37.0;2.99;-21.31;;;;;;M
2023-12-22;Madonna;1;34;0.433;NOEL Clement;0.4;MEILLARD Loic;0.032999999999999974;7.6212471131639665;SL;R;9.97;32.0;2.61;-20.81;;;;;;M
2023-12-22;Madonna;2;34;1.0;AERNI Luca;1.0;RYDING Dave;0.0;0.0;SL;R;9.88;32.0;1.91;-14.04;;;;;;M
2023-12-22;Madonna;1;35;0.866;NOEL Clement;0.9;MEILLARD Loic;-0.03400000000000003;-3.926096997690535;SL;R;10.13;22.0;1.37;-15.11;;;;;;M
2023-12-22;Madonna;2;35;1.0;AERNI Luca;1.0;RYDING Dave;0.0;0.0;SL;R;6.0;22.0;1.32;-20.81;;;;;;M
2023-12-22;Madonna;1;36;0.9;NOEL Clement;0.966;MEILLARD Loic;-0.06599999999999995;-7.333333333333328;SL;R;6.17;13.0;0.76;-19.8;;;;;;M
2023-12-22;Madonna;2;36;1.066;AERNI Luca;1.133;RYDING Dave;-0.06699999999999995;-6.285178236397744;SL;R;10.22;58.0;4.61;-16.7;;;;;;M
2023-12-22;Madonna;1;37;1.1;NOEL Clement;1.033;MEILLARD Loic;0.06700000000000017;6.090909090909106;SL;R;9.39;49.0;3.85;-16.17;;;;;;M
2023-12-22;Madonna;2;37;1.2;AERNI Luca;1.2;RYDING Dave;0.0;0.0;SL;R;10.1;44.0;3.54;-19.8;;;;;;M
2023-12-22;Madonna;1;38;1.166;NOEL Clement;1.033;MEILLARD Loic;0.133;11.406518010291597;SL;R;10.27;32.0;2.69;-20.3;;;;;;M
2023-12-22;Madonna;2;38;1.1;AERNI Luca;1.133;RYDING Dave;-0.03299999999999992;-2.9999999999999925;SL;R;9.84;60.0;4.67;-16.17;;;;;;M
2023-12-22;Madonna;1;39;0.866;NOEL Clement;0.933;MEILLARD Loic;-0.06700000000000006;-7.736720554272525;SL;R;10.33;45.0;3.51;-17.22;;;;;;M
2023-12-22;Madonna;2;39;1.1;AERNI Luca;1.166;RYDING Dave;-0.06599999999999984;-5.999999999999985;SL;R;10.51;65.0;4.88;-26.1;;;;;;M
2023-12-22;Madonna;1;40;0.933;NOEL Clement;1.0;MEILLARD Loic;-0.06699999999999995;-7.181136120042867;SL;R;10.14;42.0;3.05;-27.47;;;;;;M
2023-12-22;Madonna;2;40;1.066;AERNI Luca;1.1;RYDING Dave;-0.03400000000000003;-3.189493433395875;SL;R;10.11;66.0;4.85;-24.7;;;;;;M
2023-12-22;Madonna;1;41;0.9;NOEL Clement;1.0;MEILLARD Loic;-0.09999999999999998;-11.111111111111107;SL;R;9.8;47.0;3.35;-26.57;;;;;;M
2023-12-22;Madonna;2;41;1.033;AERNI Luca;0.966;RYDING Dave;0.06699999999999995;6.485963213939976;SL;R;10.06;61.0;4.51;-25.17;;;;;;M
2023-12-22;Madonna;1;42;0.866;NOEL Clement;0.9;MEILLARD Loic;-0.03400000000000003;-3.926096997690535;SL;R;9.63;45.0;3.26;-26.1;;;;;;M
2023-12-22;Madonna;2;42;1.033;AERNI Luca;1.066;RYDING Dave;-0.03300000000000014;-3.1945788964182134;SL;R;9.98;54.0;4.0;-25.17;;;;;;M
2023-12-22;Madonna;1;43;0.9;NOEL Clement;0.933;MEILLARD Loic;-0.03300000000000003;-3.66666666666667;SL;R;9.8;41.0;2.95;-26.1;;;;;;M
2023-12-22;Madonna;2;43;0.9;AERNI Luca;0.933;RYDING Dave;-0.03300000000000003;-3.66666666666667;SL;R;10.0;56.0;4.15;-25.64;;;;;;M
2023-12-22;Madonna;1;44;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812;SL;R;9.43;48.0;3.39;-25.17;;;;;;M
2023-12-22;Madonna;2;44;0.966;AERNI Luca;0.9;RYDING Dave;0.06599999999999995;6.832298136645957;SL;R;10.06;51.0;3.9;-25.17;;;;;;M
2023-12-22;Madonna;1;45;0.766;NOEL Clement;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345;SL;R;9.65;41.0;3.05;-25.17;;;;;;M
2023-12-22;Madonna;2;45;0.433;AERNI Luca;0.466;RYDING Dave;-0.03300000000000003;-7.621247113163979;SL;R;10.14;53.0;4.17;-22.78;;;;;;M
2023-12-22;Madonna;1;46;0.466;NOEL Clement;0.433;MEILLARD Loic;0.03300000000000003;7.081545064377688;SL;R;9.7;46.0;3.42;-23.27;;;;;;M
2023-12-22;Madonna;2;46;0.9;AERNI Luca;0.933;RYDING Dave;-0.03300000000000003;-3.66666666666667;SL;R;10.45;23.0;1.41;-21.31;;;;;;M
2023-12-22;Madonna;1;47;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0;SL;R;9.64;19.0;1.19;-21.8;;;;;;M
2023-12-22;Madonna;2;47;0.9;AERNI Luca;1.0;RYDING Dave;-0.09999999999999998;-11.111111111111107;SL;R;6.14;30.0;1.85;-21.31;;;;;;M
2023-12-22;Madonna;1;48;0.733;NOEL Clement;0.766;MEILLARD Loic;-0.03300000000000003;-4.502046384720332;SL;R;6.6;19.0;1.21;-20.3;;;;;;M
2023-12-22;Madonna;2;48;1.1;AERNI Luca;1.0;RYDING Dave;0.10000000000000009;9.090909090909099;SL;R;10.21;30.0;2.44;-16.7;;;;;;M
2023-12-22;Madonna;1;49;1.266;NOEL Clement;1.233;MEILLARD Loic;0.03299999999999992;2.6066350710900412;SL;R;9.26;20.0;1.5;-17.74;;;;;;M
2023-12-22;Madonna;2;49;0.966;AERNI Luca;0.866;RYDING Dave;0.09999999999999998;10.351966873706003;SL;R;9.56;46.0;3.67;-12.95;;;;;;M
2023-12-22;Madonna;1;50;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491;SL;R;8.96;37.0;1.81;-11.86;;;;;;M
2023-12-22;Madonna;2;50;0.9;AERNI Luca;0.9;RYDING Dave;0.0;0.0;SL;R;10.16;40.0;3.21;-20.81;;;;;;M
2023-12-22;Madonna;1;51;0.866;NOEL Clement;0.866;MEILLARD Loic;0.0;0.0;SL;R;4.45;10.0;0.52;-17.74;;;;;;M
2023-12-22;Madonna;2;51;0.4;AERNI Luca;0.4;RYDING Dave;0.0;0.0;SL;R;10.18;38.0;3.12;-21.8;;;;;;M
2023-12-22;Madonna;1;52;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491;SL;R;9.62;38.0;2.75;-19.29;;;;;;M
2023-12-22;Madonna;2;52;0.5;AERNI Luca;0.5;RYDING Dave;0.0;0.0;SL;R;10.27;32.0;1.95;-17.22;;;;;;M
2023-12-22;Madonna;1;53;0.366;NOEL Clement;0.333;MEILLARD Loic;0.032999999999999974;9.016393442622944;SL;R;8.51;28.0;2.16;-21.8;;;;;;M
2023-12-22;Madonna;2;53;0.866;AERNI Luca;0.833;RYDING Dave;0.03300000000000003;3.8106235565819895;SL;R;5.87;0.0;0.01;-18.26;;;;;;M
2023-12-22;Madonna;1;54;0.766;NOEL Clement;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345;SL;R;10.88;38.0;3.25;-18.26;;;;;;M
2023-12-22;Madonna;2;54;0.9;AERNI Luca;0.9;RYDING Dave;0.0;0.0;SL;R;6.17;19.0;1.24;-16.17;;;;;;M
2023-12-22;Madonna;1;55;0.833;NOEL Clement;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454;SL;R;10.45;15.0;0.94;-16.7;;;;;;M
2023-12-22;Madonna;2;55;0.933;AERNI Luca;0.966;RYDING Dave;-0.03299999999999992;-3.5369774919614057;SL;R;10.46;32.0;2.8;-11.86;;;;;;M
2023-12-22;Madonna;1;56;0.766;NOEL Clement;0.866;MEILLARD Loic;-0.09999999999999998;-13.054830287206261;SL;R;5.94;13.0;0.79;-13.5;;;;;;M
2023-12-22;Madonna;2;56;1.033;AERNI Luca;1.0;RYDING Dave;0.03299999999999992;3.1945788964181916;SL;R;10.4;34.0;3.06;-9.65;;;;;;M
2023-12-22;Madonna;1;57;0.833;NOEL Clement;0.833;MEILLARD Loic;0.0;0.0;SL;R;9.37;26.0;2.18;-11.31;;;;;;M
